20050827,3.65274e+15,4.72662e+15
20050828,4.88327e+15,7.91871e+15
20050829,4.54821e+15,6.43878e+15
20050830,2.30844e+16,2.58397e+16
20050831,1.11912e+16,1.2147e+16
20050901,4.95176e+15,6.04687e+15
20050902,nan,nan
20050903,1.41612e+16,1.71932e+16
20050904,6.05431e+15,7.11576e+15
20050905,2.66173e+15,4.85783e+15
20050906,4.91406e+15,6.89845e+15
20050907,8.20265e+15,9.48793e+15
20050908,6.08939e+15,7.42871e+15
20050909,1.1488e+16,1.39503e+16
20050910,2.52653e+16,2.52653e+16
20050911,9.03336e+15,1.48181e+16
20050912,4.81562e+15,9.03427e+15
20050913,1.09223e+16,1.21032e+16
20050914,3.3108e+15,6.5106e+15
20050915,6.10157e+15,7.58573e+15
20050916,1.65617e+16,1.9313e+16
20050917,4.754e+15,6.76746e+15
20050918,7.46442e+15,1.01784e+16
20050919,9.55807e+15,1.45574e+16
20050920,9.26547e+15,1.42028e+16
20050921,4.393e+15,5.66692e+15
20050922,5.72026e+15,7.60402e+15
20050923,9.24358e+15,1.48381e+16
20050924,8.14179e+15,1.06265e+16
20050925,1.01989e+16,1.2469e+16
20050926,1.48518e+16,1.7894e+16
20050927,7.03221e+15,9.60969e+15
20050928,6.00933e+15,7.22556e+15
20050929,3.54247e+15,8.13718e+15
20050930,5.55018e+15,7.47152e+15
20051001,8.33594e+15,1.09886e+16
20051002,8.36629e+15,1.02992e+16
20051003,7.66218e+15,9.10483e+15
20051004,nan,nan
20051005,4.49287e+16,4.59391e+16
20051006,5.67404e+15,9.62551e+15
20051007,1.11448e+16,1.69696e+16
20051008,3.44178e+15,1.15748e+16
20051009,3.30303e+15,6.95943e+15
20051010,6.46232e+15,7.99639e+15
20051011,7.90403e+15,9.41371e+15
20051012,1.04104e+16,1.43532e+16
20051013,8.74773e+15,1.42544e+16
20051014,8.82889e+15,1.12573e+16
20051015,8.15362e+15,8.84263e+15
20051016,1.01113e+16,1.10312e+16
20051017,5.56438e+15,9.78841e+15
20051018,7.72212e+15,1.06803e+16
20051019,1.81809e+16,1.81809e+16
20051020,5.70449e+15,6.76796e+15
20051021,1.07549e+16,1.66364e+16
20051022,1.74685e+16,2.22377e+16
20051023,4.17396e+15,7.38761e+15
20051024,1.30247e+16,1.45835e+16
20051025,2.18172e+16,3.0001e+16
20051026,1.9605e+16,2.53284e+16
20051027,8.89884e+15,1.06528e+16
20051028,7.41776e+15,8.78573e+15
20051029,1.47244e+16,2.18144e+16
20051030,2.43403e+16,2.43403e+16
20051031,1.32177e+16,1.62105e+16
20051101,7.52563e+15,9.82161e+15
20051102,9.25434e+15,9.81283e+15
20051103,1.46636e+16,1.7364e+16
20051104,1.60681e+16,1.60681e+16
20051105,nan,nan
20051106,3.86543e+15,4.99347e+15
20051107,8.56911e+15,9.75597e+15
20051108,4.83149e+15,7.37675e+15
20051109,7.32933e+15,9.00993e+15
20051110,3.30597e+16,4.72696e+16
20051111,3.28894e+15,6.97706e+15
20051112,8.10909e+15,9.96721e+15
20051113,9.4329e+15,1.15536e+16
20051114,1.01572e+16,1.10156e+16
20051115,1.31381e+16,1.64155e+16
20051116,3.66609e+15,5.43079e+15
20051117,4.3978e+15,5.57581e+15
20051118,8.808e+15,9.86829e+15
20051119,1.02861e+16,1.26475e+16
20051120,7.41655e+15,7.65747e+15
20051121,4.42966e+15,6.11049e+15
20051122,1.99388e+16,2.146e+16
20051123,5.91122e+15,6.44739e+15
20051124,4.57278e+15,4.91618e+15
20051125,6.50919e+15,8.1102e+15
20051126,8.33223e+15,9.92993e+15
20051127,1.20161e+16,1.20161e+16
20051128,1.01862e+16,1.23895e+16
20051129,1.68884e+16,1.8174e+16
20051130,1.5323e+16,1.68435e+16
20051201,1.51069e+16,2.18259e+16
20051202,1.52753e+16,1.85683e+16
20051203,5.01932e+15,7.25138e+15
20051204,7.69906e+15,8.13542e+15
20051205,8.67877e+15,1.01839e+16
20051206,2.08445e+16,2.23364e+16
20051207,nan,nan
20051208,5.07066e+15,8.04262e+15
20051209,6.94363e+15,8.95416e+15
20051210,7.27613e+15,7.52693e+15
20051211,5.72892e+15,6.57236e+15
20051212,6.60951e+15,7.27697e+15
20051213,9.60336e+15,1.14555e+16
20051214,7.49818e+15,8.67144e+15
20051215,6.9285e+15,8.25858e+15
20051216,1.77439e+16,2.15329e+16
20051217,5.8248e+15,1.23274e+16
20051218,7.11134e+15,1.03791e+16
20051219,8.48653e+15,9.65134e+15
20051220,9.53917e+15,9.7878e+15
20051221,1.21567e+16,1.25139e+16
20051222,1.68874e+16,1.68874e+16
20051223,1.47383e+16,1.47383e+16
20051224,2.04243e+16,3.38376e+16
20051225,6.51335e+15,8.36901e+15
20051226,6.7645e+15,7.5754e+15
20051227,8.7931e+15,9.22238e+15
20051228,1.96138e+16,2.82399e+16
20051229,9.65242e+15,9.65242e+15
20051230,1.18646e+16,1.25353e+16
20051231,6.03625e+15,6.5599e+15
20060101,1.69792e+16,1.77201e+16
20060102,7.31395e+15,9.46321e+15
20060103,1.02438e+16,1.20277e+16
20060104,6.9315e+15,7.13596e+15
20060105,6.05537e+15,6.44534e+15
20060106,1.1929e+16,1.49153e+16
20060107,1.20799e+16,1.25405e+16
20060108,nan,nan
20060109,8.87566e+15,1.18363e+16
20060110,1.2191e+16,1.32027e+16
20060111,1.82688e+16,2.01182e+16
20060112,1.33346e+16,1.33346e+16
20060113,5.68536e+15,6.03473e+15
20060114,9.94235e+15,1.03946e+16
20060115,1.13366e+16,1.14793e+16
20060116,5.3781e+16,5.75286e+16
20060117,2.6643e+16,3.25709e+16
20060118,2.53873e+16,2.61526e+16
20060119,8.60245e+15,1.07012e+16
20060120,6.05434e+15,7.39215e+15
20060121,8.59527e+15,1.10241e+16
20060122,1.27181e+16,1.28946e+16
20060123,1.67333e+16,1.76074e+16
20060124,8.51746e+15,8.63412e+15
20060125,7.36196e+15,8.22979e+15
20060126,1.52607e+16,1.62445e+16
20060127,3.02361e+16,3.02361e+16
20060128,1.1443e+16,1.1998e+16
20060129,9.15649e+15,9.81329e+15
20060130,8.424e+15,8.87238e+15
20060131,1.14614e+16,1.26966e+16
20060201,1.11133e+16,1.15685e+16
20060202,2.50408e+16,2.5367e+16
20060203,7.90529e+15,1.07187e+16
20060204,5.74492e+15,6.47116e+15
20060205,6.08809e+15,7.94188e+15
20060206,1.49186e+16,1.52512e+16
20060207,7.51732e+15,8.62007e+15
20060208,3.46382e+15,6.26796e+15
20060209,nan,nan
20060210,3.77767e+15,7.49562e+15
20060211,7.28863e+15,8.4341e+15
20060212,1.17297e+16,1.24708e+16
20060213,1.14538e+16,1.17019e+16
20060214,7.1125e+15,1.07281e+16
20060215,9.79255e+15,1.08446e+16
20060216,2.78437e+16,3.46424e+16
20060217,1.0929e+16,1.11945e+16
20060218,2.77035e+16,3.28972e+16
20060219,1.47815e+16,1.60829e+16
20060220,5.42308e+15,5.71866e+15
20060221,5.44481e+15,7.74555e+15
20060222,9.87946e+15,1.08051e+16
20060223,7.30755e+15,9.69737e+15
20060224,6.11603e+15,7.08533e+15
20060225,1.4715e+16,1.62096e+16
20060226,3.29795e+16,3.29795e+16
20060227,5.24185e+15,6.7126e+15
20060303,8.24061e+15,1.12326e+16
20060304,6.84332e+15,9.12607e+15
20060305,5.38326e+15,1.2165e+16
